ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,leads,actions,advertiser,platform,product,region,revenue,date,unit_price,spent
1121327,1178,144578,35-39,M,21,271091,42,3,1,Amazon,LinkedIn,Amazon Music,New Hampshire,9.99,2023-09-27,9.99,78.03999984
1121330,1178,144578,35-39,M,21,21743,2,1,0,Nike,Facebook,Nike Air Force,Indiana,0,2020-08-24,90,3.400000095
1121333,1178,144579,35-39,M,22,88970,10,2,0,Tesla,Twitter,Model 3,Illinois,0,2020-09-04,39990,14.8300004
1121334,1178,144579,35-39,M,22,108362,13,1,1,Amazon,Instagram,Amazon Music,Delaware,9.99,2023-02-17,9.99,22.42999983
1121335,1178,144579,35-39,M,22,188596,27,3,0,Ford,Google Ads,Ford Escape,Wisconsin,0,2023-09-03,24900,44.14000034
1121336,1178,144579,35-39,M,22,275080,43,4,3,Samsung,Twitter,Samsung TV,Arkansas,1499.97,2021-11-15,499.99,69.65999997
1121337,1178,144580,35-39,M,23,64647,10,1,0,Google,Instagram,Chromecast,Minnesota,0,2020-01-28,35,16.26999998
1121338,1178,144580,35-39,M,23,31265,4,1,0,Intel,LinkedIn,Intel Iris,Illinois,0,2023-08-26,150,5.789999902
1121340,1178,144580,35-39,M,23,140147,24,2,0,Intel,LinkedIn,Intel NUC,Nevada,0,2023-09-09,300,42.08000016
1121341,1178,144580,35-39,M,23,223120,40,1,0,Toyota,Google Ads,Toyota Sienna,New Mexico,0,2021-10-04,34560,67.66999984
1121342,1178,144580,35-39,M,23,104869,18,1,0,Samsung,Twitter,Galaxy Book,Texas,0,2024-01-27,649.99,34.07000089
1121344,1178,144581,35-39,M,24,165177,23,4,1,Google,LinkedIn,Nest Cam,Maine,199,2023-01-14,199,41.71999967
1121345,1178,144581,35-39,M,24,84194,11,1,0,IBM,Google Ads,IBM Security,Vermont,0,2022-01-09,100,19.56999981
1121347,1178,144581,35-39,M,24,220581,31,1,1,Toyota,LinkedIn,Toyota Highlander,Massachusetts,34455,2023-01-26,34455,57.37
1121350,1178,144582,35-39,M,25,75804,10,2,1,Apple,Google Ads,iPod,Florida,199,2020-07-12,199,17.36999965
1121352,1178,144582,35-39,M,25,368986,59,0,0,Intel,Instagram,Intel Iris,Nevada,0,2022-12-31,150,100.289999
1121353,1178,144582,35-39,M,25,28194,3,2,0,Microsoft,Google Ads,Office 365,Georgia,0,2022-05-01,69.99,3.709999919
1121355,1178,144583,35-39,M,26,99961,14,1,0,Tesla,Twitter,Tesla Supercharger,Alaska,0,2023-03-05,1000,23.2099998
1121359,1178,144583,35-39,M,26,7573,0,1,0,Google,LinkedIn,Stadia,Maine,0,2021-09-29,129,0
1121361,1178,144584,35-39,M,27,685781,103,10,1,Microsoft,Instagram,OneDrive,Arizona,1.99,2021-01-02,1.99,177.8899992
1121364,1178,144584,35-39,M,27,274222,43,2,1,Nike,Google Ads,Air Max,New York,160,2023-05-29,160,66.7700001
1121365,1178,144584,35-39,M,27,110503,25,4,0,Intel,Twitter,Intel Core,Massachusetts,0,2022-01-14,200,32.67999995
1121367,1178,144585,35-39,M,28,1447755,233,11,8,Google,Facebook,Nest Thermostat,Louisiana,1992,2021-04-16,249,420.5799983
1121368,1178,144585,35-39,M,28,358987,52,1,0,Amazon,Instagram,Fire Tablet,Kansas,0,2022-08-17,49,87.55000067
1121369,1178,144585,35-39,M,28,826205,125,5,1,Nike,Instagram,Air Jordan,Washington,200,2021-08-04,200,232.3700008
1121370,1178,144585,35-39,M,28,550954,84,3,0,Coca-Cola,Instagram,Sprite,Connecticut,0,2020-04-17,1.5,150.1400012
1121372,1178,144585,35-39,M,28,378350,55,4,0,Tesla,LinkedIn,Model 3,Wyoming,0,2023-05-14,39990,96.48000073
1121373,1178,144586,35-39,M,29,492784,56,7,4,Coca-Cola,Facebook,Coca-Cola Zero Sugar,Arizona,6,2020-07-04,1.5,95.5100013
1121374,1178,144586,35-39,M,29,327158,43,6,2,Nike,Twitter,Nike Free,Connecticut,200,2023-10-16,100,72.3100003
1121375,1178,144586,35-39,M,29,9921,0,1,0,Apple,Instagram,iMac,Maine,0,2023-05-08,1099,0
1121377,1178,144586,35-39,M,29,59390,5,5,3,Coca-Cola,Instagram,Powerade,Maryland,4.5,2022-01-22,1.5,9.209999919
1121378,1178,144586,35-39,M,29,1040330,147,13,2,Samsung,Facebook,Galaxy S,South Carolina,1599.98,2022-02-26,799.99,254.2500038
1121379,1178,144587,35-39,M,30,49422,6,1,0,Nike,Instagram,Nike Flyknit,Oregon,0,2021-07-10,160,11.17000031
1121380,1178,144587,35-39,M,30,131091,18,3,1,Tesla,Facebook,Model 3,Illinois,39990,2023-03-01,39990,34.23000026
1121381,1178,144587,35-39,M,30,95691,15,1,1,Sony,Google Ads,Bravia TV,Utah,499.99,2022-06-13,499.99,25.26000011
1121390,1178,144588,35-39,M,31,15513,1,1,0,Adidas,Twitter,Superstar,Louisiana,0,2022-01-13,90,1.289999962
1121391,1178,144589,35-39,M,32,382537,63,4,3,Google,Instagram,Nest Thermostat,Arizona,747,2024-02-10,249,113.9900012
1121394,1178,144589,35-39,M,32,461356,64,6,3,Samsung,Twitter,Samsung Health,Montana,0,2023-11-08,0,121.0999982
1121395,1178,144589,35-39,M,32,392541,53,3,2,Google,Twitter,Chromecast,North Carolina,70,2021-06-18,35,98.70000017
1121398,1178,144590,35-39,M,36,35088,5,1,1,General Electric (GE),Twitter,GE Aviation,Oklahoma,10000,2024-01-12,10000,8.800000072
1121400,1178,144590,35-39,M,36,53933,6,3,1,Amazon,Instagram,Amazon Echo Dot,California,49,2023-07-16,49,9.929999948
1121403,1178,144591,35-39,M,63,228861,33,4,2,Adidas,LinkedIn,Adidas Originals,North Dakota,200,2023-07-15,100,53.38999939
1121405,1178,144591,35-39,M,63,20959,2,1,1,Coca-Cola,Instagram,Vitaminwater,Vermont,2,2023-07-11,2,3.769999981
1121410,1178,144592,35-39,M,64,24992,2,1,0,Intel,Google Ads,Intel NUC,Wyoming,0,2024-01-11,300,3.190000057
1121411,1178,144592,35-39,M,64,100351,15,2,1,Amazon,Instagram,Fire TV Stick,New Jersey,39,2022-08-02,39,24.17999995
1121412,1178,144592,35-39,M,64,292448,43,2,1,Intel,Facebook,Intel Atom,Hawaii,50,2021-03-05,50,76.89999968
1121413,1178,144592,35-39,M,64,65060,7,1,1,Amazon,LinkedIn,Echo,Arkansas,99,2023-09-26,99,14.5200001
1121414,1178,144592,35-39,M,64,133316,21,2,0,Toyota,Twitter,Toyota Sienna,New Mexico,0,2020-05-05,34560,36.17000055
1121415,1178,144593,35-39,M,65,113501,26,5,4,Google,Instagram,Google Home,Iowa,396,2024-01-10,99,38.44000077
1121418,1178,144593,35-39,M,65,192810,41,4,3,Ford,Twitter,Ford Focus,Florida,53670,2023-09-05,17890,61.92999995
1121421,1178,144594,35-39,M,2,233404,43,2,1,General Electric (GE),Instagram,GE Power,Connecticut,1000,2024-01-19,1000,70.4100008
1121422,1178,144594,35-39,M,2,128843,24,2,0,Nike,Instagram,Nike React,Kansas,0,2021-11-11,120,37.5999999
1121423,1178,144594,35-39,M,2,63564,12,2,0,Toyota,Instagram,Toyota 4Runner,Virginia,0,2024-01-14,36410,20.59000027
1121425,1178,144594,35-39,M,2,85970,14,1,1,Ford,Facebook,Ford Focus,Pennsylvania,17890,2023-05-22,17890,24.78000021
1121428,1178,144595,35-39,M,7,131232,16,1,1,Adidas,Facebook,Adidas Originals,Kansas,100,2022-10-23,100,29.53999937
1121429,1178,144595,35-39,M,7,152454,22,1,1,Ford,Instagram,Ford Expedition,Missouri,52940,2023-11-04,52940,37.84999979
1121430,1178,144595,35-39,M,7,28989,2,1,0,Apple,Google Ads,iPod,Texas,0,2024-01-12,199,2.290000021
1121433,1178,144596,35-39,M,66,80248,15,1,1,Amazon,LinkedIn,Kindle,North Carolina,89,2022-11-19,89,24.1900003
1121437,1178,144596,35-39,M,66,38580,5,1,0,Toyota,Google Ads,Toyota Prius,Tennessee,0,2020-06-15,24970,8.519999981
1121439,1178,144597,40-44,M,10,621591,91,5,1,General Electric (GE),LinkedIn,GE Renewable Energy,Utah,2000,2020-07-09,2000,163.36
1121440,1178,144597,40-44,M,10,250499,36,3,1,Intel,Twitter,Intel Iris,Pennsylvania,150,2022-09-10,150,58.14000005
1121442,1178,144597,40-44,M,10,131637,18,2,1,Ford,Google Ads,Ford F-150,Maine,28435,2022-09-25,28435,29.30999982
1121443,1178,144597,40-44,M,10,463813,69,4,2,IBM,LinkedIn,IBM Z,Vermont,2000,2021-02-22,1000,116.3399996
1121444,1178,144597,40-44,M,10,211767,35,5,1,Intel,LinkedIn,Intel Pentium,Alaska,100,2020-03-20,100,60.89999914
1121446,1178,144598,40-44,M,15,163181,26,1,1,General Electric (GE),LinkedIn,GE Capital,Kentucky,500,2022-07-22,500,40.02000093
1121451,1178,144599,40-44,M,16,1117385,147,11,2,Apple,Google Ads,Apple Watch,South Dakota,798,2022-03-02,399,260.0699984
1121452,1178,144599,40-44,M,16,1663441,205,17,6,Google,Facebook,Nest Cam,South Carolina,1194,2023-04-06,199,359.4700001
1121453,1178,144599,40-44,M,16,455248,54,5,2,General Electric (GE),LinkedIn,GE Renewable Energy,Texas,4000,2023-05-05,2000,105.7099996
1121454,1178,144599,40-44,M,16,75589,6,1,1,Nike,Facebook,Nike Flyknit,Indiana,160,2022-08-13,160,10.66000009
1121455,1178,144599,40-44,M,16,594267,82,3,2,Adidas,Twitter,Ultraboost,Maryland,360,2020-01-21,180,143.3000009
1121456,1178,144599,40-44,M,16,315281,35,1,0,Amazon,Twitter,Fire Tablet,Florida,0,2023-11-22,49,65.02999854
1121464,1178,144601,40-44,M,19,363456,71,7,1,Samsung,Facebook,Galaxy Book,Texas,649.99,2022-10-06,649.99,117.5599997
1121466,1178,144601,40-44,M,19,438983,81,3,1,Amazon,Google Ads,Amazon Echo Dot,Vermont,49,2020-02-21,49,143.4300001
1121467,1178,144601,40-44,M,19,42563,5,1,1,Samsung,Facebook,Samsung TV,Kentucky,499.99,2020-09-13,499.99,9.659999847
1121469,1178,144602,40-44,M,20,399035,75,7,3,Nike,LinkedIn,Nike Free,Tennessee,300,2023-09-17,100,124.7999995
1121471,1178,144602,40-44,M,20,304680,59,3,0,Adidas,LinkedIn,NMD,Maine,0,2020-01-06,130,98.55000019
1121472,1178,144602,40-44,M,20,140596,23,1,0,Sony,Google Ads,Sony Headphones,Pennsylvania,0,2020-01-27,199.99,40.77000022
1121473,1178,144602,40-44,M,20,439986,80,4,3,Ford,Facebook,Ford Mustang,Louisiana,83985,2023-11-18,27995,134.8799999
1121474,1178,144602,40-44,M,20,75803,11,2,2,Adidas,LinkedIn,Adidas Samba,Pennsylvania,140,2023-02-01,70,19.3599999
1121477,1178,144603,40-44,M,21,7073,0,1,0,General Electric (GE),LinkedIn,GE Research,Rhode Island,0,2023-03-25,1000,0
1121481,1178,144604,40-44,M,22,153586,28,2,0,Ford,Instagram,Ford F-150,North Carolina,0,2020-01-26,28435,43.01000035
1121482,1178,144604,40-44,M,22,180815,31,1,0,Google,Facebook,Chromecast,Louisiana,0,2020-07-17,35,42.62999976
1121483,1178,144604,40-44,M,22,253169,51,1,0,Microsoft,Facebook,Surface Book,North Dakota,0,2020-08-23,1499,75.78999984
1121484,1178,144604,40-44,M,22,34453,5,1,1,Tesla,Twitter,Powerwall,Wyoming,6500,2021-02-03,6500,7.710000038
1121487,1178,144605,40-44,M,23,51550,8,1,0,Sony,LinkedIn,Sony Headphones,Maine,0,2021-08-02,199.99,14.03999984
1121489,1178,144605,40-44,M,23,110018,24,1,0,Samsung,LinkedIn,Samsung Home,Vermont,0,2022-02-04,299.99,39.85999966
1121493,1178,144606,40-44,M,24,137584,21,1,0,Apple,Facebook,iPod,Wyoming,0,2021-10-07,199,36.77999961
1121497,1178,144606,40-44,M,24,209825,30,1,0,Sony,LinkedIn,Sony Pictures,Michigan,0,2020-06-20,0,54.86999953
1121499,1178,144607,40-44,M,25,264222,63,1,1,Ford,Google Ads,Ford Ranger,Maine,25595,2020-02-05,25595,87.7899996
1121510,1178,144608,40-44,M,26,31202,5,1,0,Tesla,Facebook,Tesla Supercharger,South Dakota,0,2020-03-05,1000,6.730000019
1121511,1178,144609,40-44,M,27,252991,49,3,0,IBM,Twitter,IBM Cloud,Alaska,0,2021-12-10,10,76.83999932
1121514,1178,144609,40-44,M,27,56265,9,1,0,Toyota,Facebook,Toyota Tacoma,Michigan,0,2023-11-16,26840,15.53999972
1121523,1178,144611,40-44,M,29,76923,11,2,2,Adidas,LinkedIn,Adidas EQT,Kansas,240,2022-12-11,120,17.67000008
1121524,1178,144611,40-44,M,29,209332,30,3,1,General Electric (GE),Google Ads,GE Additive,North Carolina,1000,2023-05-04,1000,49.60000014
1121525,1178,144611,40-44,M,29,214094,31,1,0,Ford,LinkedIn,Ford Edge,Ohio,0,2023-02-26,31400,53.26999903
1121526,1178,144611,40-44,M,29,526209,85,3,2,Apple,Facebook,Mac Pro,Pennsylvania,11998,2020-01-31,5999,126.9299996
1121527,1178,144611,40-44,M,29,741143,120,4,1,Microsoft,Twitter,Surface Book,Maryland,1499,2020-08-31,1499,179.620001
1121528,1178,144611,40-44,M,29,172827,25,2,0,Apple,LinkedIn,iPod,Alabama,0,2023-03-18,199,38.42000043
1121530,1178,144612,40-44,M,30,188873,38,1,1,IBM,Facebook,IBM Quantum,North Dakota,1000,2023-01-07,1000,58.5999999
1121532,1178,144612,40-44,M,30,123126,25,2,1,Apple,Instagram,iMac,South Carolina,1099,2021-07-13,1099,39.72999978
1121535,1178,144613,40-44,M,31,77794,14,1,1,General Electric (GE),LinkedIn,GE Digital,Michigan,500,2021-01-19,500,19.11000001
1121541,1178,144614,40-44,M,32,56630,9,1,1,General Electric (GE),Facebook,GE Digital,Georgia,500,2023-06-22,500,15.81000018
1121544,1178,144614,40-44,M,32,400844,85,4,2,IBM,Twitter,IBM Blockchain,South Dakota,200,2020-02-16,100,140.9700022
1121545,1178,144614,40-44,M,32,208572,36,2,1,Amazon,Facebook,AmazonFresh,Delaware,14,2020-04-05,14,60.76000023
1121548,1178,144615,40-44,M,36,59004,8,1,0,Toyota,Google Ads,Toyota RAV4,Virginia,0,2023-08-28,26850,13.51000011
1121551,1178,144615,40-44,M,36,196253,32,1,0,Toyota,Google Ads,Toyota Highlander,New Mexico,0,2020-04-25,34455,55.10000002
1121554,1178,144616,40-44,M,63,51858,8,1,1,Amazon,Twitter,AmazonBasics,Illinois,20,2023-04-23,20,12.63000011
1121557,1178,144616,40-44,M,63,280764,49,2,1,General Electric (GE),LinkedIn,GE Healthcare,New York,5000,2023-04-23,5000,81.36000025
1121561,1178,144617,40-44,M,64,63660,11,1,1,Toyota,Google Ads,Toyota Sienna,Vermont,34560,2020-09-24,34560,16.47000003
1121562,1178,144617,40-44,M,64,109289,19,1,0,Samsung,LinkedIn,Galaxy Tab,Kentucky,0,2022-05-09,229.99,31.02999997
1121568,1178,144618,40-44,M,65,188440,40,2,1,Microsoft,LinkedIn,Xbox Game Pass,Washington,9.99,2023-05-21,9.99,60.72999966
1121571,1178,144619,40-44,M,2,212496,44,2,1,Toyota,Instagram,Toyota Camry,Louisiana,24670,2023-04-25,24670,74.83000135
1121572,1178,144619,40-44,M,2,32574,5,1,0,Ford,Google Ads,Ford Explorer,Arkansas,0,2021-02-04,32300,7.480000019
1121575,1178,144619,40-44,M,2,128595,23,1,1,Amazon,LinkedIn,Echo,Georgia,99,2023-12-27,99,36.4800005
1121577,1178,144620,40-44,M,7,242234,48,2,0,Intel,Facebook,Intel NUC,Ohio,0,2023-01-03,300,68.06000054
1121584,1178,144621,40-44,M,66,33154,5,1,1,Coca-Cola,Twitter,Simply Orange,Massachusetts,2,2023-06-29,2,7.879999995
1121585,1178,144621,40-44,M,66,9773,1,1,0,Sony,Twitter,PlayStation,Wisconsin,0,2020-03-25,299.99,1.460000038
1121589,1178,144622,45-49,M,10,464036,77,3,1,Samsung,Facebook,Samsung Home,West Virginia,299.99,2023-03-04,299.99,123.5500004
1121590,1178,144622,45-49,M,10,478480,75,3,1,Adidas,Instagram,Adidas EQT,Wyoming,120,2021-04-08,120,135.7500012
1121592,1178,144622,45-49,M,10,428812,66,4,2,Google,Google Ads,Google Home,Kentucky,198,2020-09-18,99,116.8800001
1121593,1178,144622,45-49,M,10,1177535,221,15,3,Adidas,Twitter,Pharrell Williams,Oklahoma,420,2023-06-13,140,365.6600009
1121594,1178,144622,45-49,M,10,426500,72,4,1,Coca-Cola,Instagram,Coca-Cola Zero Sugar,New Jersey,1.5,2021-08-05,1.5,128.2799988
1121597,1178,144623,45-49,M,15,54237,7,2,1,Samsung,LinkedIn,Samsung Home,South Dakota,299.99,2020-04-03,299.99,10.77999985
1121598,1178,144623,45-49,M,15,506916,89,2,2,Microsoft,Instagram,Azure,Nebraska,400,2023-12-10,200,133.6999986
1121599,1178,144623,45-49,M,15,250960,42,2,0,Toyota,Twitter,Toyota RAV4,Wyoming,0,2021-04-28,26850,64.87999952
1121601,1178,144624,45-49,M,16,2286228,353,16,7,IBM,Google Ads,IBM Security,Maine,700,2021-01-18,100,603.380002
1121602,1178,144624,45-49,M,16,915451,125,6,1,Tesla,LinkedIn,Tesla Energy,Louisiana,5000,2021-04-15,5000,220.559999
1121603,1178,144624,45-49,M,16,159478,20,3,1,Sony,Instagram,PlayStation,Pennsylvania,299.99,2022-12-01,299.99,33.89999998
1121605,1178,144624,45-49,M,16,1228924,190,6,3,Ford,Facebook,Ford F-150,Alabama,85305,2021-07-15,28435,318.9700032
1121606,1178,144624,45-49,M,16,938283,134,7,2,Google,Instagram,Nest Hub,Utah,178,2020-01-29,89,248.6400001
1121607,1178,144625,45-49,M,18,154572,26,1,1,Amazon,Twitter,AmazonBasics,Washington,20,2023-03-13,20,40.93000007
1121609,1178,144625,45-49,M,18,378171,70,1,0,General Electric (GE),Facebook,GE Appliances,Alabama,0,2024-01-22,500,109.2500008
1121612,1178,144625,45-49,M,18,468749,84,6,1,Apple,LinkedIn,iMac,Montana,1099,2024-02-07,1099,134.1199975
1121613,1178,144626,45-49,M,19,309823,60,4,4,Apple,Google Ads,Apple Watch,South Carolina,1596,2023-11-18,399,103.3899996
1121615,1178,144626,45-49,M,19,327227,65,5,0,Apple,Google Ads,HomePod,South Carolina,0,2020-04-07,299,116.5599996
1121616,1178,144626,45-49,M,19,334945,72,2,1,General Electric (GE),Google Ads,GE Research,California,1000,2022-07-17,1000,120.2999994
1121617,1178,144626,45-49,M,19,68859,15,1,0,Samsung,Google Ads,Galaxy S,Texas,0,2022-02-06,799.99,25.45999968
1121619,1178,144627,45-49,M,20,127125,20,2,0,Samsung,Facebook,Galaxy Book,Kansas,0,2022-07-25,649.99,35.67999983
1121620,1178,144627,45-49,M,20,415798,80,3,1,General Electric (GE),Facebook,GE Aviation,New Jersey,10000,2023-03-13,10000,131.7800006
1121622,1178,144627,45-49,M,20,107671,20,1,1,Sony,Twitter,Sony Camera,Colorado,499.99,2024-02-08,499.99,29.91000021
1121623,1178,144627,45-49,M,20,164356,28,2,1,Samsung,Google Ads,Samsung Pay,Alabama,0,2022-05-28,0,46.7900002
1121624,1178,144627,45-49,M,20,17662,2,1,0,Ford,Twitter,Ford Explorer,New Jersey,0,2022-04-23,32300,3.189999938
1121627,1178,144628,45-49,M,21,65339,10,2,0,Adidas,Google Ads,Ultraboost,Georgia,0,2023-10-13,180,16.67999983
1121628,1178,144628,45-49,M,21,59838,7,1,0,Toyota,Google Ads,Toyota Sienna,Missouri,0,2023-08-13,34560,11.11000013
1121629,1178,144628,45-49,M,21,381577,81,2,0,Tesla,Facebook,Tesla Energy,Rhode Island,0,2022-01-02,5000,127.5699993
1121635,1178,144629,45-49,M,22,45491,8,1,0,Google,Google Ads,Chromebook,Florida,0,2022-03-05,199,11.00999999
1121638,1178,144630,45-49,M,23,18946,2,1,0,Nike,LinkedIn,Nike Lunar,Hawaii,0,2023-10-02,140,3.599999905
1121641,1178,144630,45-49,M,23,114370,18,1,0,Adidas,Twitter,Ultraboost,Virginia,0,2023-10-16,180,33.65999997
1121642,1178,144630,45-49,M,23,99698,21,1,0,Toyota,LinkedIn,Toyota 4Runner,Vermont,0,2021-08-22,36410,33.3499999
1121644,1178,144631,45-49,M,24,355165,81,4,3,Toyota,Instagram,Toyota Tundra,Louisiana,103275,2020-03-24,34425,128.6099997
1121650,1178,144632,45-49,M,25,101431,23,1,1,General Electric (GE),Google Ads,GE Aviation,Massachusetts,10000,2021-06-01,10000,33.93000031
1121652,1178,144632,45-49,M,25,123151,24,2,1,Intel,Twitter,Intel Core,Kansas,200,2021-11-20,200,36.4400003
1121660,1178,144633,45-49,M,26,24078,4,1,0,Google,Twitter,Stadia,Kansas,0,2021-02-03,129,5.769999981
1121661,1178,144634,45-49,M,27,517801,105,3,0,IBM,Instagram,IBM Power Systems,Idaho,0,2021-09-18,500,181.7200011
1121662,1178,144634,45-49,M,27,145104,25,2,1,Toyota,Google Ads,Toyota Camry,Indiana,24670,2022-07-26,24670,41.42000008
1121664,1178,144634,45-49,M,27,179950,35,1,0,Tesla,Twitter,Tesla Energy,Indiana,0,2021-03-28,5000,58.67999971
1121665,1178,144634,45-49,M,27,258531,46,2,0,Microsoft,LinkedIn,Microsoft Teams,Arizona,0,2023-12-25,0,80.33999979
1121666,1178,144634,45-49,M,27,272500,62,3,0,Microsoft,LinkedIn,Surface Pro,Iowa,0,2023-12-19,799,104.4599996
1121667,1178,144635,45-49,M,28,273197,57,3,0,IBM,LinkedIn,IBM Z,Tennessee,0,2023-12-24,1000,87.7300005
1121668,1178,144635,45-49,M,28,775904,172,4,2,Samsung,Twitter,Galaxy S,Oregon,1599.98,2021-08-15,799.99,253.990002
1121669,1178,144635,45-49,M,28,120251,26,1,0,Ford,Twitter,Ford Mustang,Oklahoma,0,2023-11-10,27995,39.44000006
1121671,1178,144635,45-49,M,28,139406,24,1,0,Microsoft,Twitter,Surface Pro,Kentucky,0,2021-10-18,799,39.04999948
1121672,1178,144635,45-49,M,28,60314,11,2,1,Sony,Google Ads,Xperia,Maryland,699.99,2022-08-06,699.99,16.93999958
1121673,1178,144636,45-49,M,29,563074,86,4,2,Tesla,LinkedIn,Model Y,Mississippi,99980,2022-11-01,49990,142.7099985
1121674,1178,144636,45-49,M,29,168655,18,2,0,Apple,Twitter,AirPods,Indiana,0,2023-01-21,159,27.29999983
1121675,1178,144636,45-49,M,29,111963,17,2,1,Adidas,Google Ads,Adidas Gazelle,Arkansas,80,2022-08-25,80,29.3799994
1121676,1178,144636,45-49,M,29,1026304,168,17,8,Intel,Twitter,Intel Optane,Kentucky,1200,2020-11-15,150,277.5799986
1121677,1178,144636,45-49,M,29,1391924,258,17,10,Tesla,Facebook,Model S,Arkansas,799900,2020-09-15,79990,422.8400038
1121678,1178,144636,45-49,M,29,147551,22,1,0,Apple,Facebook,iPod,Iowa,0,2022-11-24,199,38.50000083
1121685,1178,144638,45-49,M,31,66794,9,1,1,Samsung,Facebook,Samsung Home,Florida,299.99,2023-06-11,299.99,17.3299998
1121687,1178,144638,45-49,M,31,118882,19,2,1,IBM,Twitter,IBM Power Systems,Rhode Island,500,2022-08-07,500,32.30999994
1121689,1178,144638,45-49,M,31,148010,24,1,0,Adidas,LinkedIn,Ultraboost,West Virginia,0,2023-05-27,180,41.96999943
1121691,1178,144639,45-49,M,32,932890,197,3,1,Tesla,Google Ads,Autopilot,Florida,10000,2022-09-06,10000,352.4499989
1121692,1178,144639,45-49,M,32,718359,147,4,1,Microsoft,LinkedIn,Office 365,Virginia,69.99,2023-10-04,69.99,264.5899997
1121693,1178,144639,45-49,M,32,433658,82,5,2,Google,Facebook,Pixel,North Dakota,1598,2023-04-21,799,158.5999998
1121695,1178,144639,45-49,M,32,29455,3,1,0,Coca-Cola,Google Ads,Dasani,Colorado,0,2023-09-06,1,4.769999981
1121701,1178,144640,45-49,M,36,23973,3,1,1,Google,Twitter,Pixel,Maryland,799,2023-04-02,799,4.820000052
1121705,1178,144641,45-49,M,63,126480,25,1,1,Apple,Google Ads,MacBook,Delaware,1299,2022-12-26,1299,37.25999999
1121706,1178,144641,45-49,M,63,138959,28,1,0,Coca-Cola,Instagram,Coca-Cola Classic,Missouri,0,2021-12-19,1.5,39.5200007
1121708,1178,144641,45-49,M,63,68829,12,1,0,Google,LinkedIn,Chromecast,Mississippi,0,2020-12-29,35,19.47999978
1121711,1178,144642,45-49,M,64,49916,10,1,1,Tesla,LinkedIn,Tesla Supercharger,Ohio,1000,2021-07-06,1000,16.38
1121716,1178,144643,45-49,M,65,76014,16,1,1,Adidas,LinkedIn,Adidas Originals,Connecticut,100,2023-03-09,100,22.67000031
1121723,1178,144644,45-49,M,2,50947,10,1,0,Apple,Google Ads,iMac,Kansas,0,2021-07-23,1099,15.99000025
1121733,1178,144646,45-49,M,66,55536,11,1,0,Nike,Instagram,Air Jordan,North Dakota,0,2021-09-03,200,17.04999995
1121741,1178,144647,30-34,F,10,318042,46,8,4,General Electric (GE),Facebook,GE Digital,Tennessee,2000,2020-05-14,500,64.40999997
1121742,1178,144647,30-34,F,10,213016,30,8,2,Adidas,Google Ads,Adidas EQT,South Carolina,240,2022-09-11,120,44.21999955
1121745,1178,144648,30-34,F,15,182265,27,2,1,Microsoft,Google Ads,Surface Book,South Carolina,1499,2021-04-27,1499,38.18000007
1121746,1178,144648,30-34,F,15,1117371,177,26,5,Amazon,Instagram,Echo,South Dakota,495,2021-05-06,99,268.050002
1121749,1178,144648,30-34,F,15,333345,52,5,1,Sony,Facebook,PlayStation,Arizona,299.99,2020-01-26,299.99,77.59000027
1121751,1178,144649,30-34,F,16,275930,30,5,2,Amazon,Instagram,Kindle,Wisconsin,178,2022-04-24,89,46.77999997
1121753,1178,144649,30-34,F,16,740631,101,9,1,Adidas,Facebook,Ultraboost,Florida,180,2021-11-22,180,153.1199975
1121754,1178,144649,30-34,F,16,328272,35,2,1,Google,Instagram,Pixel Buds,Arizona,179,2020-07-13,179,55.99000025
1121755,1178,144649,30-34,F,16,178455,20,6,3,Nike,Twitter,Nike Zoom,Utah,450,2021-09-18,150,31.5400002
1121756,1178,144649,30-34,F,16,705712,98,6,1,Nike,Instagram,Nike Flyknit,South Carolina,160,2020-03-21,160,147.339999
1121758,1178,144650,30-34,F,18,690373,91,5,2,Amazon,Twitter,Amazon Echo Dot,Michigan,98,2023-12-09,49,159.5700021
1121759,1178,144650,30-34,F,18,515812,69,3,1,Microsoft,Instagram,Xbox Game Pass,Louisiana,9.99,2022-07-14,9.99,117.6299995
1121760,1178,144650,30-34,F,18,764793,101,4,2,Tesla,Instagram,Solar Roof,Iowa,50000,2022-08-25,25000,171.9799976
1121763,1178,144651,30-34,F,19,87832,11,1,1,Apple,Google Ads,iPod,Maryland,199,2022-11-07,199,18.10000038
1121764,1178,144651,30-34,F,19,23368,3,1,0,Apple,Google Ads,MacBook,New Jersey,0,2022-05-26,1299,4.300000191
1121765,1178,144651,30-34,F,19,51509,7,1,0,Nike,Facebook,Nike React,Rhode Island,0,2024-01-26,120,11.57000005
1121767,1178,144651,30-34,F,19,87043,16,2,0,Google,Instagram,Pixel Buds,Minnesota,0,2022-03-25,179,24.48000002
1121768,1178,144651,30-34,F,19,565565,113,7,4,Apple,Facebook,iPod,Maryland,796,2020-04-14,199,169.6699982
1121769,1178,144652,30-34,F,20,253758,43,4,1,Tesla,LinkedIn,Autopilot,West Virginia,10000,2020-12-13,10000,62.14000034
1121773,1178,144652,30-34,F,20,319131,51,6,1,Nike,Instagram,Nike Air Force,New York,90,2020-09-25,90,76.68000025
